2023-01-13T15:02:11+00:00 INFO Start-Cartflows_Admin_Report_Emails::send_weekly_report_email
2023-01-13T15:02:11+00:00 INFO Send weekly emails to aminjavan22478@gmail.com
2023-01-13T15:13:40+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:14:41+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:16:41+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:17:41+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:18:41+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:18:51+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:20:10+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:20:37+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:20:38+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:20:44+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:20:53+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:21:54+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:22:54+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:23:09+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:23:10+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:23:17+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:51:16+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:51:18+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:52:19+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:54:20+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:56:21+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:57:30+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:57:47+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:58:11+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:58:12+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:58:17+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:58:27+00:00 INFO Is weekly report enabled: enable
2023-01-13T15:59:51+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:00:04+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:00:06+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:00:19+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:00:40+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:00:56+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:00:59+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:01:09+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:01:19+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:01:22+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:01:37+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:02:39+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:02:57+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:02:58+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:02:59+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:03:26+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:03:52+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:03:59+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:04:14+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:04:18+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:04:20+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:04:21+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:04:29+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:04:32+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:04:36+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:04:52+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:05:34+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:05:37+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:05:39+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:05:45+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:05:52+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:05:54+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:05:59+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:06:05+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:06:09+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:07:10+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:07:10+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:07:13+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:07:14+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:08:15+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:08:17+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:08:22+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:08:28+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:08:33+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:08:47+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:08:57+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:08:58+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:09:09+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:09:35+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:09:59+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:10:01+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:10:05+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:10:58+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:11:59+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:12:31+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:13:06+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:13:07+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:13:33+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:13:45+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:13:46+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:13:51+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:14:07+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:14:14+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:14:19+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:14:36+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:15:08+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:15:10+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:15:11+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:15:17+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:15:19+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:15:51+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:16:09+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:16:18+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:16:23+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:16:23+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:17:09+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:17:12+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:18:28+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:18:32+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:18:33+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:18:44+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:19:10+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:19:13+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:19:20+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:19:22+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:19:39+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:19:40+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:19:41+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:20:13+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:20:14+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:20:20+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:20:41+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:20:41+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:21:01+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:21:04+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:21:06+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:21:21+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:21:36+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:21:36+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:21:38+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:21:40+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:21:41+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:21:45+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:22:47+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:22:48+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:22:48+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:22:54+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:23:04+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:23:04+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:23:05+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:23:17+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:23:26+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:23:27+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:23:42+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:23:44+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:23:50+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:24:23+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:24:29+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:24:41+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:24:45+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:25:15+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:25:40+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:25:43+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:26:43+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:27:17+00:00 INFO Is weekly report enabled: enable
2023-01-13T16:27:44+00:00 INFO Is weekly report enabled: enable
