2023-01-05T18:52:55+00:00 INFO Start-Cartflows_Admin_Report_Emails::send_weekly_report_email
2023-01-05T18:52:55+00:00 INFO Send weekly emails to aminjavan22478@gmail.com
2023-01-05T20:40:22+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:40:22+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:40:22+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:40:23+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:40:38+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:40:43+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:40:50+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:41:01+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:41:03+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:41:32+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:41:46+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:42:46+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:43:08+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:43:32+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:43:58+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:45:00+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:45:34+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:46:00+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:47:01+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:47:04+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:47:07+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:47:13+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:47:14+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:47:14+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:47:32+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:48:16+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:48:39+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:48:54+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:48:57+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:49:16+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:49:21+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:49:40+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:49:56+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:50:21+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:50:56+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:51:18+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:51:41+00:00 INFO Is weekly report enabled: enable
2023-01-05T20:51:56+00:00 INFO Is weekly report enabled: enable
